SKU из Billing API (Sku.List), страницы объединены: id	serviceId	pricingUnit	price	name	description
  dn24flm3irtuk4mheb7u	dn2jfbheag6vvls7oplt	server_month	178.67 RUB	BareMetal. Server type BA-i101-H with 3 month rental period	
  dn24fsf2ghlibwvea2to	dn2jfbheag6vvls7oplt	server_month	163.7 RUB	BareMetal. Server type LA-i101-H with 1 month rental period	
  dn24ggwy5gsi5o6qpx4h	dn2jfbheag6vvls7oplt	server_month	2924.54 RUB	BareMetal. Server type  BA-i512-NH-2X25G-P1  with 3 month rental period	
  dn24gzpgs6nag43ub65g	dn2jfbheag6vvls7oplt	server_month	149.5 RUB	BareMetal. Server type LA-i109-S-1/10G with 3 month rental period	
  dn24heoov30dnk16kvqi	dn2hmdmghr9j2odlvssi	core_hour	1.0892 RUB	Managed Service for PostgreSQL. Host computing resources, Intel Broadwell, 20% vCPU	
  dn24hltp6lqiglh5qvuk	dn2hb3vlkb6qfih0pgv6	core_hour	3.2292 RUB	Managed Service for Valkey™. Host computing resources, AMD Zen 4 HighFreq, 100% vCPU	
  dn24hmyrngrtfsnp26nq	dn2jfbheag6vvls7oplt	server_month	213.01 RUB	BareMetal. Server type LA-i105-SH with 1 month rental period	
  dn24i3flk7h7us7ereho	dn2jfbheag6vvls7oplt	server_month	188.53 RUB	BareMetal. Server type BF25-i205-S with 3 month rental period	
  dn24inhi5shwpmxisiup	dn2thrwhzxl2ygay7nvq	gpu_hour	4.8976 RUB	Managed Service for YTsaurus. Component computing resources, Exec Node (AMD EPYC™ with NVIDIA® Ampere® A100), 1 GPU NVIDIA® Ampere® A100	
  dn24iq96f11mcuqki01l	dn2dtfaj8fno5r3beac3	gbyte_hour	0.0 RUB	Yandex Data Transfer - RAM - Preview	
  dn24jfdkh7t5pe1gnro7	dn28hpu626uudbq0j8mk	gbyte_hour	0.1647 RUB	Managed Service for MySQL®. Computing resources of dedicated hosts, AMD Zen 4, RAM	
  dn24k7ta73884c9h1ii8	dn2ul6hj517ba5ckvl0i	testsecond_month	0.0 RUB	Yandex Load Testing. Storage of test results	
  dn24kdllggk8ahsol15g	dn22pas77ftg9h3f2djj	gbyte_hour	0.0134 RUB	Non-replicated disk (SSD)	
  dn24kods372d64lhijmn	dn2220hr46dtogekm57v	core_hour	1.1525 RUB	Managed Service for ClickHouse®. Computing resources of ClickHouse® hosts, Intel Cascade Lake, 20% vCPU	
  dn24kosek99j1ghghc1n	dn28hpu626uudbq0j8mk	gbyte_hour	0.7072 RUB	Managed Service for MySQL®. Computing resources of standard hosts, AMD Zen 4 HighFreq, RAM	
  dn24kvv2icxqkwzc6yys	dn2jfbheag6vvls7oplt	server_month	144.1 RUB	RAM 256 Gb DDR4 ECC REG	
  dn24ljti6nor6rm64n98	dn2l7rvq9j43kk6ips5i	gbyte_hour	0.0198 RUB	MPP Analytics for PostgreSQL. Storage on network SSD disks	
  dn24lq4cgvj76nii3dtx	dn2fat3ycizke72tqqwo	event	0.1295 RUB	CNS. Beeline, service and transactional SMS, 6 to 10 events per 1 recipient (package)	
  dn24m37i7jgimv47zsao	dn2jfbheag6vvls7oplt	server_month	1178.09 RUB	BareMetal. Server type BA-i216-SS-1/10G with 6 month rental period	
  dn24m3zrxc24fmg5lbxw	dn2o984h40l32p7t5nsv	1k_token	0.2 RUB	Text generation, Speech Realtime model, tool tokens, synchronous mode	
  dn24mf6m837qdtfaus9o	dn2mse6mu1meu7orkmre	core_hour	1.658 RUB	Managed Service for Apache Kafka®. Apache Kafka® broker host computing resources, Intel Ice Lake, 100% vCPU	
  dn24mt051i68n96hgg13	dn2li5qddoc5cad2n6br	1k_request	2.5913 RUB	Object Storage. Ice storage, POST operations	
  dn24n6bpxl2ivkljm25p	dn2jfbheag6vvls7oplt	server_month	58.56 RUB	3.8 Tb SSD NVMe Enterprise	
  dn24ok7m82d8uhe9g725	dn2ydbtgqogjqcrlbehu	gbyte_hour	0.56 RUB	YDB. Host computing resources, Intel Cascade Lake, RAM	
  dn24onufuxs2vhpub2pd	dn2jfbheag6vvls7oplt	server_month	274.19 RUB	BareMetal. Server type  BA-i209-SS-1/10G-P1 with 6 month rental period	
  dn24opipvdoq3ppsvel5	dn2jfbheag6vvls7oplt	server_month	156.95 RUB	BareMetal. Server type LA-i101-H with 6 month rental period	
  dn24qijoyjjcduohp7f6	dn2jfbheag6vvls7oplt	server_month	464.23 RUB	BareMetal. Server type BF261-i302 with 6 month rental period	
  dn24qo9a7m7r8ufc1o2d	dn28okfvqh19eiue6l2m	interconnect_hour	3.3649 RUB	High-speed GPU cluster for Gen2	
  dn24saqltp4lsu0kgc6a	dn2hmdmghr9j2odlvssi	core_hour	1.0892 RUB	Managed Service for PostgreSQL. Host computing resources, Intel Broadwell, 50% vCPU	
  dn24sbsywwkfzrlsczat	dn2jfbheag6vvls7oplt	server_month	1106.47 RUB	RAM 2304 Gb DDR5 ECC REG	
  dn24sf8vh5cvj53voa7k	dn22pas77ftg9h3f2djj	core_hour	0.2827 RUB	Preemptible VM computing resources, Intel Broadwell, 20% vCPU	
  dn24sref9ucjdo6ut46k	dn2hb3vlkb6qfih0pgv6	gbyte_hour	0.5655 RUB	Managed Service for Valkey™. Host computing resources, Intel Broadwell, RAM	
  dn24tlo2ho04hev1pbff	dn2jfbheag6vvls7oplt	server_month	790.71 RUB	BareMetal. Server type BA-i208-S-10G with 1 year rental period	
  dn24ue0b38pj3rlueb9b	dn2l7rvq9j43kk6ips5i	core_hour	2.0469 RUB	MPP Analytics for PostgreSQL. Computing resources of standard hosts, Intel Cascade Lake, 100% vCPU, CVoS for 1 year	
  dn24un75ej9dmut7rp76	dn2srsutcudkp36j7mu7	request	0.1627 RUB	Speech synthesis	
  dn24v3tr7ikie7qsndkv	dn2iqlgecrio4statr88	month	847.73 RUB	Interconnect. Direct trunk connection, 615 TB	
  dn24xdv3m4er2lst5mmk	dn2fat3ycizke72tqqwo	event	3.6702 RUB	CNS. MTS, service SMS	
  dn250saptim5g80d1qd5	dn2jfbheag6vvls7oplt	server_month	188.33 RUB	BareMetal. Server type BA-i202-S with 3 month rental period	
  dn252acfo3bfs3ysdoaj	dn2jfbheag6vvls7oplt	server_month	2303.23 RUB	BareMetal. Server type  BA-i507-NH-2X25G-P1  with 6 month rental period	
  dn253c865f0utiuu2dep	dn22pas77ftg9h3f2djj	core_hour	1.0376 RUB	Regular VM computing resources, Intel Ice Lake, 100% vCPU, CVoS for 6 months	
  dn254pnmdzq4s3oaaihh	dn2o984h40l32p7t5nsv	1k_token	0.8 RUB	Text generation, Speech Realtime model, output tokens, synchronous mode	
  dn2555baj3ehxfadusk6	dn2fat3ycizke72tqqwo	event	0.1921 RUB	CNS. Beeline, promotional SMS, 3 to 5 events per 1 recipient (package)	
  dn25648c2tu3pas6jsgq	dn28hpu6268356q0j8mk	gbyte_hour	0.0329 RUB	Yandex Data Processing. Host computing resources, AMD Zen 4, RAM	
  dn256mknbuhdvjbfvepc	dn25bk2bcun5eb7kkdq0	gbyte_hour	0.0224 RUB	Cloud Desktop. Fast disk drive (SSD)	
  dn256nqsypgolu35kfrz	dn2o984h40l32p7t5nsv	1k_token	0.2 RUB	Text generation, YandexGPT Lite 5 model, cached tokens, synchronous mode	
  dn2576kenfma33ihmqxq	dn2o984h40l32p7t5nsv	1k_token	0.2 RUB	Text generation, YandexGPT Lite 5 model, tool tokens, synchronous mode	
  dn25aaodc3xbsxqhmvse	dn2jfbheag6vvls7oplt	server_month	1211.18 RUB	BareMetal. Server type  BA-a402-2N2H-25G  with 6 month rental period	
  dn25abxi4n2crsf7bfwm	dn2jfbheag6vvls7oplt	server_month	195.99 RUB	AMD EPYC 7663 (56c/112t, 2.0 GHz) [Milan]	
  dn25b54jjyptr2qnfnh2	dn2jfbheag6vvls7oplt	server_month	192.0 RUB	BareMetal. Server type CC-i2009-2S-10G with 1 month rental period	
  dn25dm5x73l72e5rg2h5	dn2rbtyqhowkmimgqc5u	user_month	5.38 RUB	Limit on Identity Hub users using SSO for external applications (16-100)	
  dn25dujlwryqcszxe7os	dn21smrl41t3kuid1qm5	request	5.0833 RUB	Generated responses	
  dn25hwpkrssemaq7vhw5	dn2jfbheag6vvls7oplt	server_month	188.53 RUB	BareMetal. Server type BF25-i205-S with 1 year rental period	
  dn25ij9c6ncskqe2v804	dn2mse6mu1meu7orkmre	core_hour	1.1858 RUB	Managed Service for Apache Kafka®. Apache Kafka® broker host computing resources, Intel Cascade Lake, 50% vCPU	
  dn25kj4j8ttgq9u598g1	dn2yds6scistjlmes0fe	gbyte_hour	0.0165 RUB	Yandex Data Streams. Provided storage limit	
  dn25ksor7p112bvs2qts	dn2mse6mu1meu7orkmre	gbyte_hour	0.0332 RUB	Managed Service for Apache Kafka®. Ultra high-speed network storage with three replicas (SSD)	
  dn25m0cdc9k1buq28lqk	dn2mse6mu1meu7orkmre	core_hour	1.658 RUB	Managed Service for Apache Kafka®. Computing resources of Apache Kafka® Raft hosts, AMD Zen 4, 100% vCPU	
  dn25mwp3ffzxfndvu32s	dn2b0fi02sdmf46ijdl5	core_hour	3.5621 RUB	Yandex StoreDoc. Host computing resources, AMD Zen 4 HighFreq, 100% vCPU	
  dn25nj5oxtczzj5juqjn	dn2o984h40l32p7t5nsv	1k_token	0.61 RUB	Text generation, DeepSeek-R1-Distill-Llama-70B model, output tokens, batch mode	
  dn25nsa95i461uqfner4	dn28hpu626uudbq0j8mk	core_hour	0.0 RUB	MySQL. Intel Ice Lake (Compute Optimized). Software accelerated network	
  dn25odoxu3dfmjrnzxjy	dn2tng436tjcn7cjudv1	gbyte_hour	0.0046 RUB	Container Registry. Storage	
  dn25oonliy5iji5dihew	dn2m45g7b9fhfnpqs0je	1k_symbol	0.012 RUB	SpeechSense. Tags recalculation	
  dn25polktkalpfmkqgg6	dn2jfbheag6vvls7oplt	server_month	526.27 RUB	BareMetal. Server type HA-i302-S-10G with 1 year rental period	
  dn25qacc5r7akcmnejs0	dn2li5qddoc5cad2n6br	1k_request	1.2956 RUB	Object Storage. Cold storage, PUT operations	
  dn25qijyv3bobflplxne	dn2jfbheag6vvls7oplt	server_month	360.93 RUB	BareMetal. Server type BA-i217-S-1/10G with 1 month rental period	
  dn25rffeums4j1ku5649	dn28okfvqh19eiue6l2m	gbyte_hour	0.3074 RUB	Preemptible VM computing resources, Intel Ice Lake with T4i, RAM	
  dn25rrus47aeontygozh	dn2pkj6x6txcsqlb72gm	core_hour	1.5735 RUB	Managed Service for Apache Spark™. Cluster computing resources, vCPU	
  dn25s5kc62ejr69i59q4	dn2iqlgecrio4statr88	month	412.54 RUB	Interconnect. Trunk connection via partner, 150 TB	
  dn25ter8bl3jifil3vvd	dn2hmdmghr9j2odlvssi	core_hour	1.6893 RUB	Managed Service for PostgreSQL. Host computing resources, Intel Cascade Lake, 100% vCPU, CVoS for 6 months	
  dn25umjcegp3blc78jd6	dn2jfbheag6vvls7oplt	server_month	319.57 RUB	BareMetal. Server type BA-i206-SH-10G with 6 month rental period	
  dn25uqduegryuiuwk3s4	dn2jfbheag6vvls7oplt	server_month	164.0 RUB	BareMetal. Server type CC-i2010-2S-1G with 1 year rental period	
  dn25vpyw2jrteinlopqg	dn2jfbheag6vvls7oplt	server_month	3874.64 RUB	BareMetal. Server type  BA-a702-6N-4H-2X25G  with 1 month rental period	
  dn25xbol3hcbnbiw6tlg	dn2jfbheag6vvls7oplt	server_month	1237.23 RUB	BareMetal. Server type  BA-a402-2N2H-25G  with 3 month rental period	
  dn25xzcf7d4uoy7pllkv	dn2jfbheag6vvls7oplt	server_month	2591.61 RUB	BareMetal. Server type BA-i523-NH-2X25G with 6 month rental period	
  dn25zvzqpecgizu47kdg	dn2mse6mu1meu7orkmre	core_hour	1.4922 RUB	Managed Service for Apache Kafka®. Computing resources of Apache Kafka® Raft hosts, AMD Zen 4, 100% vCPU, CVoS for 6 months	
  dn263jbqc4k2azyz6kkp	dn28hpu626uudbq0j8mk	gbyte_hour	0.394 RUB	Managed Service for MySQL®. Computing resources of standard hosts, AMD Zen 4, RAM, CVoS for 1 year	
  dn264iyk5bqtgk4pk7b6	dn2o984h40l32p7t5nsv	1k_token	0.61 RUB	Text generation, Qwen2.5 72B Instruct model, output tokens, batch mode	
  dn264rewd5y2ned5f3rp	dn2jfbheag6vvls7oplt	server_month	13.02 RUB	2 Tb HDD SATA Enterprise	
  dn264ticfrzqmxhryaca	dn2jfbheag6vvls7oplt	server_month	20.74 RUB	960 Gb SSD NVMe Enterprise	
  dn265o7f5n5dh8pcdes5	dn2hb3vlkb6qfih0pgv6	gbyte_hour	0.0134 RUB	Managed Service for Valkey™. Storage on non-replicated SSD disks	
  dn266b8r1i07682ojiiq	dn2hb3vlkb6qfih0pgv6	core_hour	1.8446 RUB	Managed Service for Valkey™. Host computing resources, Intel Cascade Lake, 100% vCPU	
  dn2677kiht76tl0e9jas	dn2ir0595ak1ntlqc1i2	gbyte	0.0 RUB	Cloud Logging. Data export to Data Streams	
  dn267evqb4p2ieeex26w	dn2jfbheag6vvls7oplt	server_month	30.5 RUB	1.6 Tb SSD NVMe Enterprise	
  dn268mghsuhkirbsh763	dn2b0fi02sdmf46ijdl5	core_hour	2.3497 RUB	Yandex StoreDoc. Intel Cascade Lake. Software accelerated network	
  dn2690d7uj1the1vaggf	dn2hjd8fhbb14l7vkp2c	gbyte_hour	0.0332 RUB	Managed Service for OpenSearch. Ultra high-speed network storage with three replicas (SSD)	
  dn26an39ra4lmdlcoea8	dn2jfbheag6vvls7oplt	server_month	600.57 RUB	BareMetal. Server type HA-i302-S-10G with 1 month rental period	
  dn26b206u8r13m8go6d2	dn2ydbtgqogjqcrlbehu	gbyte_hour	0.0326 RUB	YDB. Data storage in storage groups of SSD drives	
  dn26c3ksw3qiewcn2h4y	dn2o984h40l32p7t5nsv	1k_token	6.1 RUB	Text generation, Qwen3-235B-A22B model, input tokens, batch mode	
  dn26cqf75ii4c9hpk3bv	dn2srsutcudkp36j7mu7	15sec	0.1627 RUB	Speech recognition	
  dn26cukvneeeb788fhjo	dn2li5qddoc5cad2n6br	10k_request	0.0 RUB	Object Storage. DELETE operations	
  dn26d8ndqtdh51aais5h	dn21qssbrdtcaus362kp	fip_hour	0.2635 RUB	Public IP address of a load balancer	
  dn26fco3gygjkarwrwvz	dn2o984h40l32p7t5nsv	1k_token	0.2 RUB	Text generation, Qwen3-14B model, input tokens, batch mode	
  dn26gmom2kyebwew76rc	dn2jfbheag6vvls7oplt	server_month	3749.4 RUB	BareMetal. Server type  HA-a701-6N-4H-2X25G  with 1 month rental period	
  dn26hjuqup86h8g2dc4o	dn28hpu626uudbq0j8mk	core_hour	2.9536 RUB	Managed Service for MySQL®. Computing resources of standard hosts, Intel Ice Lake (Compute Optimized), 100% vCPU	
  dn26j3jxsuigjhcrw56x	dn27cwr4adplwdruh4ff	gbyte_hour	0.0031 RUB	Cloud Video. Streaming video storage	
  dn26jra8dppj7f7kdurs	dn2l7rvq9j43kk6ips5i	core_hour	1.3176 RUB	MPP Analytics for PostgreSQL. Computing resources of dedicated hosts, Intel Cascade Lake, 100% vCPU	
  dn26k67ks64mcijvs4mi	dn2jfbheag6vvls7oplt	server_month	4840.35 RUB	BareMetal. Server type  BA-i523-NH-2X25G-P1 with 1 day rental period	
  dn26kjb5pjcolif45eo4	dn2jfbheag6vvls7oplt	server_month	819.44 RUB	BareMetal. Server type BA-i308-S-1/10G with 1 day rental period	
  dn26kowcqh7wpi4yctjd	dn2o984h40l32p7t5nsv	1k_token	0.1 RUB	Text generation, Qwen2.5 7B Instruct model, input tokens, batch mode	
  dn26l6yl7fy772frgm57	dn2jfbheag6vvls7oplt	server_month	668.0 RUB	Server Base (with redundant PSU)	
  dn26l9orofvk131mjg02	dn2b0fi02sdmf46ijdl5	core_hour	1.7568 RUB	Yandex StoreDoc. Host computing resources, Intel Ice Lake, 100% vCPU	
  dn26lqnno6gtkru5b1me	dn21qssbrdtcaus362kp	gbyte	0.0 RUB	Outgoing traffic to internet via NAT gateway	
  dn26m07r3n3lfhu0sshg	dn2mse6mu1meu7orkmre	gbyte_hour	0.0198 RUB	Managed Service for Apache Kafka®. Storage on local SSD disks	
  dn26mjgd4azwytu7iepc	dn2fat3ycizke72tqqwo	event	5.4392 RUB	CNS. MTS, promotional SMS	
  dn26nad8227urdgqek0u	dn25bk2bcun5eb7kkdq0	gbyte_hour	0.4372 RUB	Cloud Desktop. Computing resources, RAM	
  dn26nb54lgd96j6t6l13	dn2li5qddoc5cad2n6br	gbyte_hour	0.0016 RUB	Object Storage. Data placement in cold storage	
  dn26njqhlhymcdct3bvv	dn2jfbheag6vvls7oplt	unit_day	101.6667 RUB	BareMetal. Data package 100 Tb  with 1 day rental period	
  dn26nss2ihwtlaai2zm5	dn2jfbheag6vvls7oplt	server_month	2352.77 RUB	BareMetal. Server type  BA-i507-NH-2X25G-P1  with 3 month rental period	
  dn26opl99hcbjqvo87gf	dn2hb3vlkb6qfih0pgv6	core_hour	1.109 RUB	Managed Service for Valkey™. Host computing resources, Intel Cascade Lake, 50% vCPU	
  dn26q3cnlm18916b6v13	dn2iqlgecrio4statr88	month	292.57 RUB	Interconnect. Trunk connection via partner, 90 TB	
  dn26qfui8s3a40tr911g	dn22pas77ftg9h3f2djj	core_hour	2.3497 RUB	Software-accelerated network, Intel Cascade Lake	
  dn26sgfbg6ndk5jimp4r	dn2thrwhzxl2ygay7nvq	gbyte_hour	0.369 RUB	Managed Service for YTsaurus. Component computing resources, Master Node (Intel Ice Lake), RAM	
  dn26skitjdon841jqit7	dn22pas77ftg9h3f2djj	core_hour	0.538 RUB	Regular VM computing resources, Intel Cascade Lake, 20% vCPU	
  dn26th6v4mn6410s4if2	dn2b0fi02sdmf46ijdl5	gbyte_hour	0.0134 RUB	Yandex StoreDoc. Storage on non-replicated SSD disks	
  dn26tqk6cr5ocu7v3j5i	dn2hmdmghr9j2odlvssi	core_hour	1.0892 RUB	Managed Service for PostgreSQL. Host computing resources, Intel Broadwell,  5% vCPU	
  dn26uakr7ifl3ydqtbxf	dn2jfbheag6vvls7oplt	server_month	342.65 RUB	AMD EPYC 74F3 (24c/48t, 3.2 GHz) [Milan]	
  dn26ur5frjbgdek2a0g5	dn22pas77ftg9h3f2djj	gbyte_hour	0.0769 RUB	Preemptible VM computing resources, Intel Ice Lake, RAM	
  dn26v7323lf3hsvnd22a	dn24j84p743fhjngkebd	unit_second	0.0013 RUB	DataSphere – optimized images	
  dn26woblcyic2w2jkxls	dn2jfbheag6vvls7oplt	server_month	411.49 RUB	BareMetal. Server type BF261-i208 with 1 year rental period	
  dn26y56bchvl7yz2kr2w	dn2jfbheag6vvls7oplt	server_month	40.44 RUB	18 Tb HDD SATA Enterprise	
  dn26zqwa3c7glcs4g5ga	dn2o984h40l32p7t5nsv	1k_token	0.5 RUB	Text generation, DeepSeek v3.2 model, input tokens, synchronous mode	
  dn270b41ltvr4qs6fdu0	dn2220hr46dtogekm57v	core_hour	1.1968 RUB	Managed Service for ClickHouse®. Computing resources of ZooKeeper hosts, Intel Ice Lake, 100% vCPU	
  dn271vmaec5tg5q8p0mg	dn2yds6scistjlmes0fe	hour	0.4758 RUB	Yandex Data Streams. Provided shard throughput limit up to 1 MB/s, storage time 4 hours	
  dn273o8bqg2dtfi0tfme	dn2jfbheag6vvls7oplt	server_month	285.88 RUB	BareMetal. Server type BA-i105-SH with 3 month rental period	
  dn275k7ro6ghfulaxtko	dn2jfbheag6vvls7oplt	server_month	311.1 RUB	AMD EPYC 7713 (64c/128t, 2.0 GHz) [Milan]	
  dn277ac8ru4ub394msu1	dn2220hr46dtogekm57v	core_hour	3.0195 RUB	Managed Service for ClickHouse®. Computing resources of ClickHouse® hosts, Intel Ice Lake (Compute Optimized), 100% vCPU	
  dn277i5jopu2u3bbhrls	dn2jfbheag6vvls7oplt	server_month	201.85 RUB	BareMetal. Server type BA-i104-SH with 3 month rental period	
  dn278mhc61kqavrjh26u	dn2mse6mu1meu7orkmre	gbyte_hour	0.0134 RUB	Managed Service for Apache Kafka®. Storage on non-replicated SSD disks	
  dn27a7imegndbb181vq0	dn2l7rvq9j43kk6ips5i	core_hour	2.0066 RUB	MPP Analytics for PostgreSQL. Computing resources of standard hosts, Intel Ice Lake, 100% vCPU, CVoS for 6 months	
  dn27ajm6m8mnfcshbi61	dn22pas77ftg9h3f2djj	gbyte_hour	0.0182 RUB	Fast network drive (SSD)	
  dn27almsimyrl6a7ri4g	dn2qu7ck7veplf4kmbuh	gbyte_hour	0.0 RUB	Ephemeral disk for activation time of provisioned containers	
  dn27d2pi1tdba0fogq4o	dn2hjd8fhbb14l7vkp2c	core_hour	1.8446 RUB	Managed Service for OpenSearch. Host computing resources, AMD Zen 4, 100% vCPU	
  dn27d2sdttppcok68ikt	dn2220hr46dtogekm57v	core_hour	1.1525 RUB	Managed Service for ClickHouse®. Computing resources of ClickHouse® hosts, Intel Broadwell, 50% vCPU	
  dn27d76a4mhn5cgaaade	dn2jfbheag6vvls7oplt	server_month	299.79 RUB	Baremetal. Server type BA-i205-SH with 1 month rental period	
  dn27ds6fvpu2f7xif74t	dn2l7rvq9j43kk6ips5i	gbyte_hour	0.4882 RUB	MPP Analytics for PostgreSQL. Computing resources of standard hosts, AMD Zen 4, RAM, CVoS for 1 year	
  dn27dv5fg3utnq7sg3n7	dn28hpu626uudbq0j8mk	core_hour	0.0 RUB	MySQL. AMD EPYC Zen4 (Compute Optimized). Software accelerated network	
  dn27dway3ctq7ckrdytq	dn2jfbheag6vvls7oplt	server_month	127.08 RUB	BareMetal. Server type LA-i108-S-1/10G with 1 day rental period	
  dn27ecmmte77lac4lkuv	dn2yds6scistjlmes0fe	hour	0.0732 RUB	Yandex Data Streams. Provided shard throughput limit up to 128 KB/s, extended storage time	
  dn27exfj4jsyf2coyomd	dn2jfbheag6vvls7oplt	server_month	2368.68 RUB	BareMetal. Server type BA-i523-NH-2X25G with 1 year rental period	
  dn27ffrbb5irt58oknnv	dn2iqlgecrio4statr88	month	8409.61 RUB	Interconnect. Direct trunk connection, 12 360 TB	
  dn27gbr3i2s354nf6pjc	dn2jfbheag6vvls7oplt	server_month	186.17 RUB	BareMetal. Server type BF261-i206 with 6 month rental period	
  dn27h04do0rr3nihpphf	dn2hb3vlkb6qfih0pgv6	core_hour	0.0 RUB	Valkey. Intel Ice Lake (Compute Optimized). Software accelerated network	
  dn27hzbvb5deojehe3iw	dn2220hr46dtogekm57v	gbyte_hour	0.571 RUB	Managed Service for ClickHouse®. Computing resources of ClickHouse® Keeper hosts, Intel Cascade Lake, RAM	
  dn27jasoml89p336363m	dn20fgh8pg8d27h1cp7f	15_seconds	0.1627 RUB	Synchronous speech recognition	
  dn27jfiok59jdgefcpn4	dn2iqlgecrio4statr88	month	1732.88 RUB	Interconnect. Trunk connection via partner, 1 545 TB	
  dn27jp2b45dwo4yxgmtd	dn2o984h40l32p7t5nsv	second	0.0203 RUB	Voice agent, outgoing audio	
  dn27jv3l7lupclz2h3jp	dn2jfbheag6vvls7oplt	server_month	1210.62 RUB	RAM 2304 Gb DDR5 ECC REG	
  dn27k0tchllteq9ida4q	dn22pas77ftg9h3f2djj	core_hour	0.4831 RUB	Regular VM computing resources, AMD  Zen 4,  20% vCPU	
  dn27k8sebdp3lkhs89q1	dn2b0fi02sdmf46ijdl5	gbyte_hour	0.0332 RUB	Yandex StoreDoc. Ultra high-speed network storage with three replicas (SSD)	
  dn27kmrcjjbe6lrdsgcl	dn2jfbheag6vvls7oplt	server_month	158.0 RUB	BareMetal. Server type LA-i110-S-1/10G with 1 year rental period	
  dn27kskeeji5jlnmhl6r	dn2jfbheag6vvls7oplt	server_month	313.17 RUB	AMD EPYC 74F3 (24c/48t, 3.2 GHz) [Milan]	
  dn27ljnn6acbtnqr4jr4	dn2m45g7b9fhfnpqs0je	1k_symbol	0.1525 RUB	SpeechSense. Assistants recalculation	
  dn27lotagajrh2mouj8b	dn2iqlgecrio4statr88	month	449.63 RUB	Interconnect. Direct trunk connection, 300 TB	
  dn27lrqshvjj7iriqosy	dn2mse6mu1meu7orkmre	instance_month	42.7 RUB	Managed Service for Apache Kafka®. Cluster with Kafka UI	
  dn27n9aurlkjtvg7bok8	dn2220hr46dtogekm57v	gbyte_hour	0.4025 RUB	Managed Service for ClickHouse®. Computing resources of ClickHouse® hosts, Intel Ice Lake, RAM, CVoS for 1 year	
  dn27o2c1ck9t07mabucq	dn2mse6mu1meu7orkmre	core_hour	3.2292 RUB	Managed Service for Apache Kafka®. Apache Kafka® broker host computing resources, AMD Zen 4 HighFreq, 100% vCPU	
  dn27o4tj7s47u3hg2mqd	dn2l7rvq9j43kk6ips5i	core_hour	1.1858 RUB	MPP Analytics for PostgreSQL. Computing resources of dedicated hosts, AMD Zen 4, 100% vCPU	
  dn27o61er1shatjmrf82	dn2jfbheag6vvls7oplt	server_month	172.08 RUB	BareMetal. Server type BA-i100-H with 6 month rental period	
  dn27ofvq0hq3t59ed8j1	dn2iqlgecrio4statr88	month	1732.88 RUB	Interconnect. Direct trunk connection, 1 545 TB	
  dn27ooj9ap9j3ccakgq7	dn2jfbheag6vvls7oplt	server_month	293.61 RUB	BareMetal. Server type BA-i205-SH with 3 month rental period	
  dn27p081u8786p81qrhb	dn2b0fi02sdmf46ijdl5	core_hour	1.0541 RUB	Yandex StoreDoc. Host computing resources, Intel Ice Lake, 50% vCPU	
  dn27qgrql2qei2i68kpk	dn2ydbtgqogjqcrlbehu	gbyte_hour	0.476 RUB	YDB. Host computing resources, Intel Cascade Lake, RAM, CVoS for 6 months	
  dn27sf40kq49naq0bdtc	dn2scoh2b9945dep39ih	unit_second	0.0013 RUB	DataSphere - deployment	
  dn27t1re5e3pmaclsppi	dn28hpu6268356q0j8mk	core_hour	0.1152 RUB	Yandex Data Processing. Host computing resources, Intel Broadwell, 100% vCPU	
  dn27t47ifuwnu5ynwhgq	dn2r2co4fs3e7sxyuip3	user	2.5 RUB	Pro service plan active users	
  dn27uo6op62165lo7pnv	dn2hj22hpe85kloqo6ag	rule_month	0.0 RUB	Smart Web Security. Security rule	
  dn27vfbvh9mtobabcvd3	dn2l7rvq9j43kk6ips5i	core_hour	2.6242 RUB	MPP Analytics for PostgreSQL. Computing resources of dedicated hosts, Intel Cascade Lake, 100% vCPU	
  dn27vm5ukg42b3irvhnt	dn2jfbheag6vvls7oplt	subnet_hour	0.8652 RUB	Public subnet /25	
  dn27wruc3zutdqdc45cg	dn28d4gpcfmv27l612lh	month	711.67 RUB	Access Transparency Subscription	
  dn27x7nr3jmdzdl5pvxk	dn2o984h40l32p7t5nsv	1k_token	0.5 RUB	Text generation, Alice AI LLM model, input tokens, synchronous mode	
  dn27zieq5yc5p2l4qs75	dn2jfbheag6vvls7oplt	server_month	158.6 RUB	BareMetal. Server type BF25-i202-S with 1 month rental period	
